ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b4683,"""advances in cryptology -- eurocrypt 2016 : 35th annual international conference on the theory and applications of cryptographic techniques, vienna, austria, may 8-12, 2016,...""","""fischlin, marc, | coron, jean-sã©bastien,""","""berlin""","""electronic books. | conference papers and proceedings.""",9783662498903,"""lecture notes in computer science ; 9665. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xxviii, 853 pages)"""
b4684,"""information security and privacy : 21st australasian conference, acisp 2016, melbourne, vic, australia, july 4-6, 2016, proceedings, part i""","""liu, joseph k., | steinfeld, ron,""","""switzerland""","""electronic books. | conference papers and proceedings.""",9783319402536,"""lecture notes in computer science ; 9722. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xviii, 543 pages)"""
b4685,"""information security and privacy : 21st australasian conference, acisp 2016, melbourne, vic, australia, july 4-6, 2016, proceedings. part ii""","""liu, joseph k., | steinfeld, ron,""","""switzerland""","""electronic books. | conference papers and proceedings.""",9783319403670,"""lecture notes in computer science ; 9723. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xviii, 517 pages)"""
b4686,"""trust and trustworthy computing : 9th international conference, trust 2016, vienna, austria, august 29-30, 2016, proceedings""","""franz, michael, | papadimitratos, panos,""","""switzerland""","""electronic books. | conference papers and proceedings.""",9783319455723,"""lecture notes in computer science ; 9824. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (ix, 159 pages)"""
b4687,"""global security, safety and sustainability : the security challenges of the connected world : 11th international conference, icgs3 2017, london, uk, january 18-20, 2017,...""","""jahankhani, hamid, | carlile of berriew, | emm, david, | hosseinian-far, amin, | brown, guy, | sexton, graham, | jamal, arshad,""","""cham, switzerland""","""electronic books. | conference papers and proceedings.""",9783319510644,"""communications in computer and information science ; 630. 1865-0929""","""1 online resource (xiii, 407 pages)"""
b4688,"""high performance computing in fluid dynamics : proceedings of the summerschool on high performance computing in fluid dynamics held at delft university of technology, the...""","""wesseling, p.""","""dordrecht""","""electronic books.""",9789400902718,"""ercoftac series ; 3.""","""1 online resource (ix, 278 pages)."""
b4689,"""development of knowledge-based systems for engineering""","""tasso, carlo. | arantes e oliveira, eduardo romano de,""","""wien ; new york""","""electronic books.""",9783709127841,"""courses and lectures ; number 333.""","""1 online resource (238 pages)"""
b4690,"""computational visualization : graphics, abstraction and interactivity""","""strothotte, thomas.""","""berlin, heidelberg""","""electronic books.""",9783642598470,"""nan""","""1 online resource (xxiii, 459 pages)"""
b4691,"""applied evolutionary algorithms in java""","""ghanea-hercock, robert.""","""new york, ny""","""electronic books.""",9780387216157,"""nan""","""1 online resource (xiii, 219 p.)"""
b4692,"""biomedical modeling and simulation on a pc : a workbench for physiology and biomedical engineering""","""wijk van brievingh, rogier p.""","""new york, ny""","""electronic books.""",9781461391630,"""advances in simulation ; 6.""","""1 online resource (xvi, 517 pages)"""
b4693,"""ten lectures on statistical and structural pattern recognition""","""schlesinger, michail i.""","""dordrecht""","""electronic books.""",9789401732178,"""computational imaging and vision ; 24.""","""1 online resource (xix, 522 p.)."""
b4694,"""applications of software agent technology in the health care domain""","""moreno, antonio.""","""basel""","""electronic books.""",9783034879767,"""whitestein series in software agent technologies.""","""1 online resource (v, 212 pages)."""
b4695,"""practical formal methods for hardware design""","""kloos, carlos delgado.""","""berlin, heidelberg""","""electronic books.""",9783642606410,"""research reports esprit.""","""1 online resource (xiv, 293 pages)."""
b4696,"""elements of continuum mechanics and conservation laws""","""godunov, sergei k.""","""boston, ma""","""electronic books.""",9781475751178,"""nan""","""1 online resource (viii, 258 p.)"""
b4697,"""dependable computing for critical applications""","""aviå¾ienis, algirdas.""","""vienna""","""electronic books.""",9783709191231,"""dependable computing and fault-tolerant systems ; 4.""","""1 online resource (xiii, 431 pages)"""
b4698,"""dependable computing for critical applications 4""","""cristian, flaviu.""","""vienna""","""electronic books.""",9783709193969,"""dependable computing and fault-tolerant systems ; 9.""","""1 online resource (viii, 499 pages)"""
b4699,"""image processing using pulse-coupled neural networks""","""lindblad, thomas, 1945-""","""london""","""electronic books.""",9781447136170,"""perspectives in neural computing.""","""1 online resource (ix, 152 p.)."""
b4700,"""the theory of evolution strategies""","""beyer, hans-georg.""","""berlin, heidelberg""","""electronic books.""",9783662043783,"""natural computing series.""","""1 online resource (xix, 381 p.)."""
b4701,"""multivariate spline functions and their applications""","""wang, ren-hong.""","""dordrecht""","""electronic books.""",9789401723787,"""mathematics and its applications ; 529.""","""1 online resource (xi, 511 pages)."""
b4702,"""algorithmic methods in non-commutative algebra : applications to quantum groups""","""bueso, josã©.""","""dordrecht""","""electronic books.""",9789401702850,"""mathematical modelling--theory and applications ; 17.""","""1 online resource (xii, 300 pages)."""
b4703,"""neural networks in telecommunications""","""yuhas, ben, | ansari, nirwan,""","""boston""","""electronic books.""",9781461527343,"""nan""","""1 online resource (xiv, 369 pages)"""
b4704,"""locally decodable codes and private information retrieval schemes""","""yekhanin, sergey.""","""berlin ; springer, 2010.""","""electronic books.""",9783642143588,"""information security and cryptography.""","""1 online resource."""
b4705,"""environmental software systems : frameworks of eenvironment ; 9th ifip wg 5.11 international symposium, isess 2011, brno, czech republic, june 27-29, 2011. proceedings""","""håebã­äek, jiåã­, | schimak, g. | denzer, r.""","""berlin ; springer, c2011.""","""electronic books. | conference papers and proceedings.""",9783642222856,"""ifip advances in information and communication technology ; 359.""","""1 online resource (xxiii, 677 p.)"""
b4706,"""trust management v : 5th ifip wg 11.11 international conference, ifiptm 2011, copenhagen, denmark, june 29-july 1, 2011, proceedings""","""wakeman, ian.""","""berlin ; springer, â©2011.""","""electronic books. | conference papers and proceedings.""",9783642222009,"""ifip advances in information and communication technology ; 358.""","""1 online resource (xi, 334 pages)."""
b4707,"""the concrete tetrahedron : symbolic sums, recurrence equations, generating functions, asymptotic estimates""","""kauers, manuel.""","""wein ; springer, c2011.""","""electronic books.""",9783709104453,"""texts and monographs in symbolic computation. 0943-853x""","""1 online resource (ix, 203 p.)"""
b4708,"""introduction to cryptography with maple""","""gã³mez pardo, josã© luis.""","""heidelberg ; springer-verlag, â©2013.""","""electronic books.""",9783642321665,"""nan""","""1 online resource (725 pages)"""
b4709,"""implementing ssltls using cryptography and pki""","""davies, joshua a. (joshua aaron)""","""hoboken, n.j.""","""electronic books.""",9781118038772,"""nan""","""1 online resource (xxxii, 663 pages)"""
b4710,"""computer and computing technologies in agriculture viii : 8th ifip wg 5.14 international conference, ccta 2014, beijing, china, september 16-19, 2014, revised selected papers""","""li, daoliang. | chen, yingyi.""","""cham""","""electronic books.""",9783319196206,"""ifip advances in information and communication technology ; 452. 1868-4238""","""1 online resource (xvi, 756 pages)"""
b4711,"""[edocw 2012] : proceedings of the 2012 ieee 16th international enterprise distributed object computing conference workshops : 10-14 september 2012 : beijing, china""","""grossmann, georg, | chi, chi-hung,""","""los alamitos""","""electronic books. | conference papers and proceedings.""",9780769547862,"""nan""","""1 online resource"""
b4715,"""text entry systems : mobility, accessibility, universality""","""mackenzie, i. scott, 1951-""","""amsterdam ; boston""","""nan""",9780123735911,"""the morgan kaufmann series in interactive technologies.""","""x, 332 p."""
b4716,"""graph structures for knowledge representation and reasoning : third international workshop, gkr 2013, beijing, china, august 3, 2013, revised selected papers""","""croitoru, madalina, | rudolph, sebastian, | woltran, stefan, | gonzales, christophe,""","""cham""","""electronic books.""",9783319045344,"""lecture notes in computer science ; 8323. 0302-9743 lecture notes in computer science. lecture notes in artificial intelligence. lncs sublibrary. sl 7, artificial intelligence.""","""1 online resource (x, 210 pages)"""
b4717,"""high integrity software""","""winter, victor l.""","""boston, ma""","""electronic books.""",9781461513919,"""kluwer international series in engineering and computer science ; 577.""","""1 online resource (xv, 325 pages)."""
b4718,"""fashion figures : how missy the mathlete made the cut""","""borza, melissa a.""","""berkeley, ca""","""electronic books.""",9781484222744,"""nan""","""1 online resource (xv, 109 p.)"""
b4719,"""progress in applications of boolean functions""","""sasao, tsutomu, | butler, jon t.""","""[san rafael, calif.]""","""electronic books.""",9781608451821,"""synthesis lectures on digital circuits and systems ; #26.""","""1 online resource (xiv, 139 pages)"""
b4720,"""the fractal structure of data reference : applications to the memory hierarchy""","""mcnutt, bruce.""","""boston, ma""","""electronic books.""",9780306470349,"""advances in database systems ; 22. 1386-2944""","""1 online resource"""
b4721,"""environmental software systems : fostering information sharing : 10th ifip wg 5.11 international symposium, isess 2013, neusiedl am see, austria, october 9-11, 2013. proceedings""","""håebã­äek, jiåã­,""","""heidelberg""","""electronic books. | conference papers and proceedings.""",9783642411519,"""ifip advances in information and communication technology ; 413.""","""1 online resource (xx, 720 pages)"""
b4722,"""experiments on the thermodynamics of information processing""","""gavrilov, momäilo.""","""cham""","""electronic books.""",9783319636948,"""springer theses.""","""1 online resource (159 p.)."""
b4723,"""machine learning in cyber trust : security, privacy, and reliability""","""tsai, jeffrey j.-p. | yu, philip s.""","""new york ; springer, â©2009.""","""electronic books.""",9780387887357,"""nan""","""1 online resource (xvi, 362 pages)"""
b4724,"""progress in cryptology -- indocrypt 2016 : 17th international conference on cryptology in india, kolkata, india, december 11-14, 2016, proceedings""","""dunkelman, orr, | sanadhya, somitra,""","""cham""","""electronic books. | conference papers and proceedings.""",9783319498904,"""lecture notes in computer science ; 10095. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xvii, 429 pages)"""
b4725,"""issues in open research data""","""moore, samuel a.,""","""london""","""electronic books.""",9781909188327,"""nan""","""1 online resource (vi, 164 pages)"""
b4726,"""neural networks for conditional probability estimation : forecasting beyond point predictions""","""husmeier, dirk, 1964-""","""london ; springer, â©1999.""","""electronic books.""",9781447108474,"""perspectives in neural computing.""","""1 online resource (xxiii, 275 pages)"""
b4727,"""experimental techniques in plant disease epidemiology""","""kranz, jã¼rgen.""","""berlin, heidelberg""","""electronic books.""",9783642955341,"""nan""","""1 online resource (xviii, 299 pages)"""
b4728,"""machine learning in image steganalysis""","""schaathun, hans georg.""","""chichester, west sussex, united kingdom""","""electronic books.""",9781118437988,"""nan""","""1 online resource"""
b4729,"""frontiers of higher order fuzzy sets""","""sadeghian, alireza. | tahayori, hooman,""","""new york, ny""","""electronic books.""",9781461434429,"""nan""","""1 online resource"""
b4731,"""index data structures in object-oriented databases""","""mueck, thomas a.""","""boston, ma""","""electronic books.""",9781461562139,"""advances in database systems ; 7.""","""1 online resource (viii, 177 p.)."""
b4737,"""principles of security and trust : first international conference, post 2012, held as part of the european joint conferences on theory and practice of software, etaps 2012,...""","""degano, pierpaolo, | guttman, joshua d.""","""berlin ; springer, â©2012.""","""electronic books. | conference papers and proceedings.""",9783642286414,"""lecture notes in computer science ; 7215. 0302-9743 lecture notes in computer science. advanced research in computing and software science. lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xiv, 429 pages)."""
b4739,"""mining the world wide web : an information search approach""","""chang, george.""","""boston, ma""","""electronic books.""",9781461516392,"""information retrieval series ; 10.""","""1 online resource (xvii, 170 pages)."""
b4740,"""statistical and machine-learning data mining : techniques for better predictive modeling and analysis of big data""","""ratner, bruce""","""boca raton""","""nan""",9781498797603,"""nan""","""xxxiii, 655 pages"""
b4741,"""the people's web meets nlp : collaboratively constructed language resources""","""gurevych, iryna. | kim, jungi.""","""berlin ; springer, â©2013.""","""electronic books.""",9783642350856,"""theory and applications of natural language processing.""","""1 online resource."""
b4742,"""trust management ix : 9th ifip wg 11.11 international conference, ifiptm 2015, hamburg, germany, may 26-28, 2015, proceedings""","""jensen, christian d., | marsh, stephen, | dimitrakos, theo, | murayama, yuko,""","""cham""","""electronic books. | conference papers and proceedings.""",9783319184913,"""ifip advances in information and communication technology ; 454. 1868-4238""","""1 online resource (xii, 277 pages)"""
b4743,"""pattern analysis, intelligent security and the internet of things""","""abraham, ajith, | muda, azah kamilah, | choo, yun-huoy,""","""cham ; new york""","""electronic books. | conference papers and proceedings.""",9783319173986,"""advances in intelligent systems and computing ; 355.""","""1 online resource (x, 359 pages)"""
b4744,"""algorithm theory -- swat '94 : 4th scandinavian workshop on algorithm theory aarhus, denmark, july 6-8, 1994 proceedings""","""schmidt, erik m.""","""berlin, heidelberg""","""electronic books.""",9783540485773,"""lecture notes in computer science ; 824. 0302-9743""","""1 online resource"""
b4745,"""rationality in science : studies in the foundations of science and ethics""","""hilpinen, risto.""","""dordrecht""","""electronic books.""",9789400990326,"""philosophical studies series in philosophy ; 21.""","""1 online resource (263 pages)."""
b4746,"""data analytics for intelligent transportation systems""","""chowdhury, mashrur.""","""saint louis""","""electronic books.""",9780128098516,"""nan""","""1 online resource (404 p.)"""
b4747,"""knowledge discovery and measures of interest""","""hilderman, robert j.""","""boston, ma""","""electronic books.""",9781475732832,"""international series in engineering and computer science ; 638.""","""1 online resource (xvii, 162 pages)."""
b4748,"""excel 2013 for biological and life sciences statistics : a guide to solving practical problems""","""quirk, thomas joseph""","""[cham]""","""electronic books.""",9783319125176,"""excel for statistics.""","""1 online resource."""
b4754,"""advances in visual computing : 4th international symposium, isvc 2008, las vegas, nv, usa, december 1-3, 2008 : proceedings""","""bebis, george.""","""berlin ; springer, c2008.""","""electronic books.""",9783540896463,"""lecture notes in computer science, 5358 0302-9743 ;""","""2 v."""
b4755,"""authentication in insecure environments : using visual cryptography and non-transferable credentials in practise""","""pape, sebastian""","""wiesbaden""","""electronic books.""",9783658071165,"""nan""","""1 online resource (xvi, 362 pages)"""
b4756,"""high performance computing in science and engineering '02 : transactions of the high performance computing center, stuttgart (hlrs) 2002""","""krause, e. | jã¤ger, w.""","""berlin ; springer, â©2003.""","""electronic books. | conference proceedings.""",9783642593543,"""nan""","""1 online resource (xii, 511 pages)"""
b4757,"""environmental software systems. volume 2 : ifip tc5 wg5.11 international symposium on environmental software systems (isess '97) 28 april-2 may, 1997, british columbia, canada""","""denzer, r. | swayne, david a., | schimak, g.""","""cham""","""electronic books.""",9781504128698,"""international federation for information processing (series), 1868-4238""","""1 online resource (viii, 360 pages)."""
b4758,"""graph-theoretic concepts in computer science : 15th international workshop wg '89 castle rolduc, the netherlands, june 14-16, 1989 proceedings""","""nagl, manfred.""","""berlin, heidelberg""","""electronic books.""",9783540469506,"""lecture notes in computer science ; 411. 0302-9743""","""1 online resource"""
b4759,"""stacs 2000 : 17th annual symposium on theoretical aspects of computer science lille, france, february 17 19, 2000 proceedings.""","""reichel, horst.""","""berlin ; springer-verlag berlin heidelberg, 2000.""","""electronic books.""",9783540465416,"""lecture notes in computer science ; 1770, 0302-9743""","""1 online resource."""
b4760,"""using statistics in the social and health sciences with spss and excel""","""abbott, martin, 1949-""","""hoboken, new jersey""","""electronic books.""",9781119121077,"""nan""","""1 online resource"""
b4761,"""next generation ssh2 implementation : securing data in motion""","""liu, dale.""","""burlington, ma""","""electronic books.""",9781597492836,"""nan""","""1 online resource (xxi, 312 p.)"""
b4762,"""the algorithmic beauty of seaweeds, sponges and corals""","""kaandorp, jaap a.""","""berlin, heidelberg""","""electronic books.""",9783662043394,"""virtual laboratory.""","""1 online resource (xv, 193 pages)."""
b4763,"""computation in living cells : gene assembly in ciliates""","""ehrenfeucht, andrzej.""","""berlin, heidelberg""","""electronic books.""",9783662063712,"""natural computing series.""","""1 online resource (xiv, 202 p.)."""
b4764,"""innovative security solutions for information technology and communications : 9th international conference, secitc 2016, bucharest, romania, june 9-10, 2016, revised selected...""","""bica, ion, | reyhanitabar, reza,""","""cham, switzerland""","""electronic books.""",9783319472386,"""lecture notes in computer science ; 10006. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (x, 287 pages)"""
b4765,"""introduction to topological quantum computation""","""pachos, jiannis k.""","""cambridge""","""electronic books.""",9780511792908,"""nan""","""1 online resource (x, 206 pages)"""
b4766,"""advances in brain inspired cognitive systems : 8th international conference, bics 2016, beijing, china, november 28-30, 2016, proceedings""","""liu, cheng-lin, | hussain, a. | luo, bin, | tan, k. c., | zeng, yi, | zhang, zhaoxiang,""","""cham, switzerland""","""electronic books. | conference papers and proceedings.""",9783319496856,"""lecture notes in computer science. lecture notes in artificial intelligence ; 10023. lncs sublibrary. sl 7, artificial intelligence.""","""1 online resource (xiii, 368 pages)"""
b4767,"""evolutionary computation in combinatorial optimization : 13th european conference, evocop 2013, vienna, austria, april 3-5, 2013. proceedings""","""middendorf, martin. | blum, c.""","""berlin ; springer, â©2013.""","""electronic books. | conference papers and proceedings.""",9783642371981,"""lecture notes in computer science ; 7832. lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource."""
b4768,"""integration of ai and or techniques in constraint programming for combinatorial optimization problems : 10th international conference, cpaior 2013, yorktown heights, ny, usa,...""","""gomes, carla. | sellmann, meinolf.""","""berlin ; springer, â©2013.""","""electronic books. | conference papers and proceedings.""",9783642381713,"""lecture notes in computer science ; 7874. 1611-3349 lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource (xi, 402 pages)"""
b4769,"""critical information infrastructures security : 5th international workshop, critis 2010, athens, greece, september 23-24, 2010 : revised papers""","""xenakis, christos. | wolthusen, stephen d.""","""berlin ; springer, â©2011.""","""electronic books. | conference papers and proceedings.""",9783642216947,"""lecture notes in computer science ; 6712. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (x, 160 pages)"""
b4770,"""advances in cryptology -- eurocrypt 2015 : 34th annual international conference on the theory and applications of cryptographic techniques, sofia, bulgaria, april 26-30, 2015,...""","""oswald, elisabeth, | fischlin, marc,""","""heidelberg""","""electronic books. | conference papers and proceedings.""",9783662468005,"""lecture notes in computer science ; 9056. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xvii, 818 pages)"""
b4771,"""theory of quantum computation, communication, and cryptography : 7th conference, tqc 2012, tokyo, japan, may 17-19, 2012, revised selected papers""","""iwama, kazuo. | kawano, yasuhito. | murao, mio.""","""berlin ; springer, â©2013.""","""electronic books. | conference papers and proceedings.""",9783642356568,"""lecture notes in computer science ; 7582. lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource."""
b4772,"""integration of ai and or techniques in constraint programming : 13th international conference, cpaior 2016, banff, ab, canada, may 29-june 1, 2016, proceedings""","""quimper, claude-guy,""","""switzerland""","""electronic books. | conference papers and proceedings.""",9783319339542,"""lecture notes in computer science ; 9676. 0302-9743 lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource (xix, 421 pages)"""
b4773,"""experiment and evaluation in information retrieval models""","""latha, k.""","""boca raton""","""electronic books.""",9781315392608,"""nan""","""1 online resource"""
b4774,"""concise guide to computing foundations : core concepts and select scientific applications""","""brewer, kevin""","""cham""","""electronic books.""",9783319299549,"""nan""","""1 online resource (xv, 191 pages)"""
b4775,"""incentive-centric semantic web application engineering""","""simperl, elena.""","""san rafael, calif.""","""electronic books.""",9781608459964,"""synthesis lectures on the semantic web, theory and technology ; #4.""","""1 online resource (xii, 105 pages)"""
b4776,"""cryptographic boolean functions and applications""","""cusick, thomas w., 1943-""","""amsterdam ; academic press/elsevier, 2009.""","""electronic books.""",9780123748904,"""nan""","""1 online resource (xii, 232 p.)"""
b4777,"""recent trends in computer networks and distributed systems security : second international conference, snds 2014, trivandrum, india, march 13-14, 2014, proceedings""","""martinez pã©rez, gregorio,""","""heidelberg""","""electronic books.""",9783642545252,"""communications in computer and information science ; 420. 1865-0929""","""1 online resource (xx, 564 pages)"""
b4778,"""information and process integration in enterprises : rethinking documents""","""wakayama, toshiro.""","""boston, ma""","""electronic books.""",9781461554998,"""international series in engineering and computer science ; 428.""","""1 online resource (xv, 419 pages)."""
b4779,"""information security and privacy : 22nd australasian conference, acisp 2017, auckland, new zealand, july 3-5, 2017, proceedings. part ii""","""pieprzyk, josef, | suriadi, suriadi,""","""cham, switzerland""","""electronic books.""",9783319598703,"""lecture notes in computer science ; 10343. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xvii, 471 pages)"""
b4780,"""data mining for service""","""yada, katsutoshi,""","""heidelberg""","""electronic books.""",9783642452529,"""studies in big data ; v.3. 2197-6503""","""1 online resource (viii, 291 pages)"""
b4781,"""mathematical principles for scientific computing and visualization""","""farin, gerald e.""","""wellesley, mass.""","""electronic books.""",9781439865040,"""nan""","""1 online resource (xiv, 280 pages)"""
b4782,"""high performance computing and its applications in the physical sciences : proceedings of the mardi gras '93 conference, february 18-20, 1993, louisiana state university""","""browne, dana a.""","""singapore ; world scientific, c1994.""","""nan""",9810217404,"""nan""","""viii, 264 p."""
b4784,"""understanding and applying research design""","""abbott, martin, 1949-""","""hoboken, n.j.""","""electronic books.""",9781118647325,"""nan""","""1 online resource"""
b4785,"""spss for windows step by step : a simple guide and reference, 17.0 update""","""george, darren.""","""boston""","""nan""",9780205755615,"""nan""","""x, 386 pages"""
b4786,"""combinatorial algorithms : 26th international workshop, iwoca 2015, verona, italy, october 5-7, 2015, revised selected papers""","""liptã¡k, zsuzsanna, | smyth, william f.,""","""cham""","""electronic books. | conference papers and proceedings.""",9783319295169,"""lecture notes in computer science ; 9538. 0302-9743 lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource (xix, 360 pages)"""
b4787,"""microsoft log parser toolkit""","""giuseppini, gabriele.""","""rockland, ma""","""electronic books.""",9780080489391,"""nan""","""1 online resource (xxvi, 437 p.)"""
b4788,"""ckbs '90 : proceedings of the international working conference on cooperating knowledge based systems 3-5 october 1990, university of keele, uk""","""deen, s. m.""","""london""","""electronic books.""",9781447118312,"""nan""","""1 online resource (xiv, 327 pages)"""
b4789,"""epidemiology and the delivery of health care services : methods and applications""","""oleske, denise m.""","""boston, ma""","""electronic books.""",9781461518396,"""nan""","""1 online resource (xv, 235 p.)"""
b4790,"""classification and multivariate analysis for complex data structures""","""fichet, bernard.""","""berlin ; springer-verlag, c2011.""","""electronic books. | conference papers and proceedings.""",9783642133121,"""studies in classification, data analysis, and knowledge organization.""","""1 online resource (xix, 473 p.)."""
b4791,"""chinese computational linguistics and natural language processing based on naturally annotated big data : 15th china national conference, ccl 2016, and 4th international...""","""sun, maosong, | huang, xuanjing, | lin, hongfei, | liu, zhiyuan, | liu, yang,""","""cham, switzerland""","""electronic books.""",9783319476742,"""lecture notes in computer science. lecture notes in artificial intelligence ; 10035. lncs sublibrary. sl 7, artificial intelligence.""","""1 online resource (xviii, 460 pages)"""
b4792,"""design and implementation of large spatial databases : first symposium ssd '89 santa barbara, california, july 1718, 1989 proceedings""","""buchmann, alejandro p.""","""berlin, heidelberg""","""electronic books.""",9783540469247,"""lecture notes in computer science ; 409. 0302-9743""","""1 online resource (ix, 364 p.)"""
b4793,"""algorithm theory "" swat 2002 : 8th scandinavian workshop on algorithm theory turku, finland, july 3 5, 2002 proceedings.""","""penttonen, martti.""","""berlin ; springer-verlag berlin heidelberg, 2002.""","""electronic books.""",9783540454717,"""lecture notes in computer science ; 2368, 0302-9743""","""1 online resource."""
b4794,"""algorithms and data structures : third workshop, wads '93 montrã©al, canada, august 11-13, 1993 proceedings""","""dehne, frank.""","""berlin, heidelberg""","""electronic books.""",9783540479185,"""lecture notes in computer science ; 709. 0302-9743""","""1 online resource"""
b4795,"""data structures for raster graphics : proceedings of a workshop held at steensel, the netherlands, june 24-28, 1985""","""kessener, laurens r. a.""","""berlin, heidelberg""","""electronic books.""",9783642710711,"""eurographicseminars, tutorials and perspectives in computer graphics.""","""1 online resource (vii, 201 pages)"""
b4796,"""visualization in scientific computing '95 : proceedings of the eurographics workshop in chia, italy, may 3-5, 1995""","""scateni, r. (riccardo)""","""vienna""","""electronic books.""",9783709194256,"""eurographics, 0946-2767""","""1 online resource (vii, 161 pages)"""
b4797,"""integration of ai and or techniques in constraint programming : 14th international conference, cpaior 2017, padua, italy, june 5-8, 2017, proceedings""","""salvagnin, domenico, | lombardi, michele,""","""cham""","""electronic books.""",9783319597768,"""lecture notes in computer science ; 10335. 0302-9743 lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource (xxiii, 420 pages)"""
b4798,"""mapping and spatial modelling for navigation""","""pau, l. f.""","""berlin, heidelberg""","""electronic books.""",9783642842153,"""nato asi series. series f, computer and systems sciences ; 65.""","""1 online resource (viii, 357 pages)"""
b4799,"""cryptology and network security : 14th international conference, cans 2015, marrakesh, morocco, december 10-12, 2015, proceedings""","""reiter, michael. | naccache, david.""","""cham""","""electronic books.""",9783319268231,"""lecture notes in computer science ; 9476. 0302-9743""","""1 online resource (x, 257 p.)"""
b4800,"""security, privacy, and applied cryptography engineering : 6th international conference, space 2016, hyderabad, india, december 14-18, 2016, proceedings""","""carlet, claude, | hasan, m. anwar, | saraswat, vishal,""","""cham""","""electronic books. | conference papers and proceedings.""",9783319494456,"""lecture notes in computer science ; 10076. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xxiii, 420 pages)"""
b4801,"""trust management xi : 11th ifip wg 11.11 international conference, ifiptm 2017, gothenburg, sweden, june 12-16, 2017, proceedings""","""steghã¶fer, jan-philipp, | esfandiari, babak,""","""cham, switzerland""","""electronic books.""",9783319591711,"""ifip advances in information and communication technology ; 505. 1868-4238""","""1 online resource (x, 229 pages)"""
b4802,"""integration of natural language and vision processing : computational models and systems""","""mckevitt, paul.""","""dordrecht""","""electronic books.""",9789401102735,"""nan""","""1 online resource (iv, 309 p.)"""
b4803,"""multimedia information retrieval : content-based information retrieval from large text and audio databases""","""schã¤uble, peter.""","""boston, ma""","""electronic books.""",9781461561637,"""international series in engineering and computer science ; 397.""","""1 online resource (ix, 190 pages)."""
b4805,"""advances in cryptology -- crypto' 93 : 13th annual international cryptology conference santa barbara, california, usa august 22-26, 1993 proceedings""","""stinson, douglas r.""","""berlin, heidelberg""","""electronic books.""",9783540483298,"""lecture notes in computer science ; 773. 0302-9743""","""1 online resource"""
b4806,"""foundations of web technology""","""sarukkai, ramesh r.""","""boston, ma""","""electronic books.""",9781461511359,"""international series in engineering and computer science ; 698.""","""1 online resource (xx, 280 pages)."""
b4807,"""complexity of lattice problems : a cryptographic perspective""","""micciancio, daniele.""","""boston, ma""","""electronic books.""",9781461508977,"""international series in engineering and computer science ; 671.""","""1 online resource (x, 220 pages)."""
b4808,"""cryptography and coding : 15th ima international conference, imacc 2015, oxford, uk, december 15-17, 2015 : proceedings""","""groth, jens.""","""[cham]""","""electronic books.""",9783319272399,"""lecture notes in computer science ; (nl-leocl)215138600 9496. 1611-3349 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (x, 328 pages)."""
b4809,"""python and matplotlib essentials for scientists and engineers""","""wood, matt a.""","""san rafael, [california]""","""electronic books.""",9781627056205,"""iop concise physics.""","""1 online resource (1 volume (various pagings))"""
b4810,"""chemometrics : theory and application : a symposium""","""kowalski, bruce r.,""","""washington, d.c.""","""electronic books. | conference papers and proceedings. | conference papers and proceedings. | congresses.""",9780841204393,"""acs symposium series ; 52.""","""1 online resource (viii, 288 pages)"""
b4812,"""computing perspectives""","""wilkes, m. v. (maurice vincent)""","""san francisco, calif.""","""electronic books.""",9780080502687,"""morgan kaufmann series in computer architecture and design.""","""1 online resource (x, 207 pages)"""
b4813,"""programming language structures""","""organick, elliott i. (elliott irving), 1925-1985.""","""new york""","""electronic books.""",9781483264875,"""nan""","""1 online resource (xviii, 659 pages)"""
b4814,"""neural networks in chemical reaction dynamics""","""raff, lionel m.""","""new york""","""nan""",9780199765652,"""nan""","""xiv, 283 p."""
b4815,"""operations research in space and air""","""ciriani, tito a.""","""boston, ma""","""electronic books.""",9781475737523,"""applied optimization ; 79.""","""1 online resource (xxi, 445 pages)."""
b4816,"""advanced topics in c : core concepts in data structures""","""kalicharan, noel""","""berkeley, ca""","""electronic books.""",9781430264019,"""expert's voice in c.""","""1 online resource (312 pages)."""
