ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b5144,"""Cryptographic Hardware and Embedded Systems "" CHES 2000 : Second International Workshop Worcester, MA, USA, August 17 18, 2000 Proceedings.""","""KoÃ§ Ãetin K.""","""Berlin ; Springer Berlin Heidelberg, 2000.""","""Electronic books.""",9783540444992,"""Lecture notes in computer science ; 1965, 0302-9743""","""1 online resource."""
b5145,"""Progress in Cryptology ""INDOCRYPT 2000 : First International Conference in Cryptology in India Calcutta, India, December 10 13, 2000 Proceedings.""","""Roy, Bimal.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2000.""","""Electronic books.""",9783540444954,"""Lecture notes in computer science ; 1977, 0302-9743""","""1 online resource."""
b5146,"""Computer Security - ESORICS 2000 : 6th European Symposium on Research in Computer Security, Toulouse, France, October 4-6, 2000. Proceedings.""","""Cuppens, FrÃ©dÃ©ric.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2000.""","""Electronic books.""",9783540452997,"""Lecture notes in computer science ; 1895, 0302-9743""","""1 online resource."""
b5147,"""Approximation Algorithms for Combinatorial Optimization : Third International Workshop, APPROX 2000 SaarbrÃ¼cken, Germany, September 5 8, 2000 Proceedings.""","""Jansen, Klaus.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2000.""","""Electronic books.""",9783540444367,"""Lecture notes in computer science ; 1913, 0302-9743""","""1 online resource."""
b5148,"""Java on Smart Cards : Programming and Security""","""Attali, Isabelle. | Jensen, Thomas.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2001.""","""Electronic books.""",9783540451655,"""Lecture notes in computer science ; 2041, 0302-9743""","""1 online resource."""
b5149,"""Selected Areas in Cryptography : 7th Annual International Workshop, SAC 2000 Waterloo, Ontario, Canada, August 1415, 2000 Proceedings""","""Stinson, Douglas R. | Tavares, Stafford.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2001.""","""Electronic books.""",9783540449836,"""Lecture notes in computer science ; 2012, 0302-9743""","""1 online resource."""
b5150,"""Electronic Commerce Technologies""","""Kou, Weidong. | Yesha, Yelena. | Tan, Chung Jen.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2001.""","""Electronic books.""",9783540454151,"""Lecture notes in computer science ; 2040, 0302-9743""","""1 online resource."""
b5151,"""Cryptographic Hardware and Embedded Systems "" CHES 2001 : Third International Workshop Paris, France, May 14 16, 2001 Proceedings.""","""KoÃ§ Ãetin K.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2001.""","""Electronic books.""",9783540447092,"""Lecture notes in computer science ; 2162, 0302-9743""","""1 online resource."""
b5152,"""Advances in Cryptology "" ASIACRYPT 2001 : 7th International Conference on the Theory and Application of Cryptology and Information Security Gold Coast, Australia, December 9 13,...""","""Boyd, Colin.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2001.""","""Electronic books.""",9783540456827,"""Lecture notes in computer science ; 2248, 0302-9743""","""1 online resource."""
b5153,"""Advances in Cryptology "" CRYPTO 2001 : 21st Annual International Cryptology Conference, Santa Barbara, California, USA, August 19 23, 2001 Proceedings.""","""Kilian, Joe.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2001.""","""Electronic books.""",9783540446477,"""Lecture notes in computer science ; 2139, 0302-9743""","""1 online resource."""
b5154,"""Progress in Cryptology "" INDOCRYPT 2001 : Second International Conference on Cryptology in India Chennai, India, December 16 20, 2001 Proceedings.""","""Rangan, C. Pandu.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2001.""","""Electronic books.""",9783540453116,"""Lecture notes in computer science ; 2247, 0302-9743""","""1 online resource."""
b5155,"""Advances in Cryptology "" CRYPTO 2002 : 22nd Annual International Cryptology Conference Santa Barbara, California, USA, August 18 22, 2002 Proceedings.""","""Yung, Moti.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2002.""","""Electronic books.""",9783540457084,"""Lecture notes in computer science ; 2442, 0302-9743""","""1 online resource."""
b5156,"""Computer Security "" ESORICS 2002 : 7th European Symposium on Research in Computer Security Zurich, Switzerland, October 14 16, 2002 Proceedings.""","""Gollmann, Dieter.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2002.""","""Electronic books.""",9783540458531,"""Lecture notes in computer science ; 2502, 0302-9743""","""1 online resource."""
b5157,"""Graph Transformation : First International Conference, ICGT 2002 Barcelona, Spain, October 712, 2002 Proceedings""","""Corradini, Andrea. | Ehrig, Hartmut. | Kreowski, Hans -Jrg. | Rozenberg, Grzegorz.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2002.""","""Electronic books.""",9783540458326,"""Lecture notes in computer science ; 2505, 0302-9743""","""1 online resource."""
b5158,"""Advances in Cryptology "" ASIACRYPT 2002 : 8th International Conference on the Theory and Application of Cryptology and Information Security Queenstown, New Zealand, December 1...""","""Zheng, Yuliang.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2002.""","""Electronic books.""",9783540361787,"""Lecture notes in computer science ; 2501, 0302-9743""","""1 online resource."""
b5159,"""Advances in Cryptology "" EUROCRYPT 2002 : International Conference on the Theory and Applications of Cryptographic Techniques Amsterdam, The Netherlands, April 28 May 2, 2002...""","""Knudsen, Lars R.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2002.""","""Electronic books.""",9783540460350,"""Lecture notes in computer science ; 2332, 0302-9743""","""1 online resource."""
b5160,"""Computing and Combinatorics : 8th Annual International Conference, COCOON 2002 Singapore, August 1517, 2002 Proceedings""","""Ibarra, Oscar H. | Zhang, Louxin.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2002.""","""Electronic books.""",9783540456551,"""Lecture notes in computer science ; 2387, 0302-9743""","""1 online resource."""
b5161,"""Progress in Cryptology "" INDOCRYPT 2002 : Third International Conference on Cryptology in India Hyderabad, India, December 16 18, 2002 Proceedings.""","""Menezes, Alfred.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2002.""","""Electronic books.""",9783540362319,"""Lecture notes in computer science ; 2551, 0302-9743""","""1 online resource."""
b5162,"""Information Security and Cryptology "" ICISC 2002 : 5th International Conference Seoul, Korea, November 28 29, 2002 Revised Papers.""","""Lee, Pil Joong.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2003.""","""Electronic books.""",9783540365525,"""Lecture notes in computer science ; 2587, 0302-9743""","""1 online resource."""
b5163,"""Teleservices and Multimedia Communications : Second International COST 237 Workshop Copenhagen, Denmark, November 20-22 1995 Proceedings""","""Hutchison, David.""","""Berlin, Heidelberg""","""Electronic books.""",9783540498490,"""Lecture notes in computer science ; 1052.""","""1 online resource (xii, 284 p.)"""
b5164,"""Algorithm Theory -- SWAT'96 : 5th Scandinavian Workshop on Algorithm Theory ReykjavÃ­k, Iceland, July 3-5, 1996 Proceedings""","""Karlsson, Rolf.""","""Berlin, Heidelberg""","""Electronic books.""",9783540685296,"""Lecture notes in computer science ; 1097. 0302-9743""","""1 online resource (IX, 453 p.)"""
b5165,"""Formal Aspects of Security : First International Conference, FASec 2002, London, UK, December 16-18, 2002. Revised Papers""","""Abdallah, Ali E. | Ryan, Peter. | Schneider, Steve.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2003.""","""Electronic books.""",9783540409816,"""Lecture notes in computer science ; 2629, 0302-9743""","""1 online resource."""
b5166,"""Progress in Cryptology - INDOCRYPT 2003 : 4th International Conference on Cryptology in India, New Delhi, India, December 8-10, 2003. Proceedings.""","""Johansson, Thomas.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2003.""","""Electronic books.""",9783540245827,"""Lecture notes in computer science ; 2904, 0302-9743""","""1 online resource."""
b5167,"""Computer Security ESORICS 2003 : 8th European Symposium on Research in Computer Security, GjÃ¸vik, Norway, October 13-15, 2003. Proceedings.""","""Snekkenes, Einar.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2003.""","""Electronic books.""",9783540396505,"""Lecture notes in computer science ; 2808, 0302-9743""","""1 online resource."""
b5168,"""Cryptographic Hardware and Embedded Systems - CHES 2002 : 4th International Workshop Redwood Shores, CA, USA, August 13 15, 2002 Revised Papers.""","""Kaliski, Burton S.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2003.""","""Electronic books.""",9783540364009,"""Lecture notes in computer science ; 2523, 0302-9743""","""1 online resource."""
b5169,"""Cryptographic Hardware and Embedded Systems - CHES 2003 : 5th International Workshop, Cologne, Germany, September 8 10, 2003. Proceedings.""","""Walter, Colin D.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2003.""","""Electronic books.""",9783540452386,"""Lecture notes in computer science ; 2779, 0302-9743""","""1 online resource."""
b5170,"""Cryptographic Hardware and Embedded Systems : First InternationalWorkshop, CHES99 Worcester, MA, USA, August 1213, 1999 Proceedings""","""Ko etin K. | Paar, Christof.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 1999.""","""Electronic books.""",9783540480594,"""Lecture notes in computer science ; 1717, 0302-9743""","""1 online resource."""
b5171,"""Advances in Cryptology -- ASIACRYPT '96 : International Conference on the Theory and Applications of Cryptology and Information Security Kyongju, Korea, November 3-7, 1996...""","""Kim, Kwangjo.""","""Berlin, Heidelberg""","""Electronic books.""",9783540707073,"""Lecture notes in computer science ; 1163. 0302-9743""","""1 online resource"""
b5172,"""Dependable Computing -- EDCC-1 : First European Dependable Computing Conference Berlin, Germany, October 4-6, 1994 Proceedings""","""Echtle, Klaus.""","""Berlin, Heidelberg""","""Electronic books.""",9783540487852,"""Lecture notes in computer science ; 852. 0302-9743""","""1 online resource"""
b5173,"""Algorithms - ESA 2003 : 11th Annual European Symposium, Budapest, Hungary, September 16-19, 2003. Proceedings.""","""Battista, Giuseppe.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2003.""","""Electronic books.""",9783540396581,"""Lecture notes in computer science ; 2832, 0302-9743""","""1 online resource."""
b5174,"""Networking Security and Standards""","""Kou, Weidong.""","""Boston, MA""","""Electronic books.""",9781461561538,"""International series in engineering and computer science ; 394.""","""1 online resource (xvi, 207 pages)."""
b5175,"""High Performance Computing Systems and Applications""","""Schaeffer, Jonathan.""","""Boston, MA""","""Electronic books.""",9781461556114,"""International series in engineering and computer science ; 478.""","""1 online resource (xiii, 464 pages)."""
b5176,"""Advanced Information Technologies for Industrial Material Flow Systems""","""Nof, Shimon Y.""","""Berlin, Heidelberg""","""Electronic books.""",9783642745751,"""NATO ASI series. Series F, Computer and systems sciences ; 53.""","""1 online resource (ix, 710 pages)"""
b5177,"""Advances in imaging and electron physics. Volume 203""","""Hawkes, P. W.,""","""London""","""Electronic books.""",9780128121900,"""nan""","""1 online resource"""
b5179,"""Trends in functional programming : 14th International Symposium, TFP 2013, Provo, UT, USA, May 14-16, 2013, Revised Selected Papers""","""McCarthy, Jay""","""Heidelberg""","""Electronic books.""",9783642453403,"""Lecture notes in computer science ; 8322. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (x, 169 pages)"""
b5180,"""Handbook of Large-Scale Distributed Computing in Smart Healthcare""","""Khan, Samee U. | Zomaya, Albert Y. | Abbas, Assad.""","""Cham""","""Electronic books.""",9783319582801,"""Scalable Computing and Communications.""","""1 online resource (630 p.)."""
b5183,"""Advanced Signature Indexing for Multimedia and Web Applications""","""Manolopoulos, Yannis.""","""Boston, MA""","""Electronic books.""",9781441986368,"""Advances in database systems ; 27.""","""1 online resource (218 pages)."""
b5184,"""Indexing Techniques for Advanced Database Systems""","""Bertino, Elisa.""","""Boston, MA""","""Electronic books.""",9781461562276,"""Springer International Series on Advances in Database Systems ; 8.""","""1 online resource (ix, 250 pages)."""
b5185,"""Specification of a CAD * I Neutral File for CAD Geometry : Wireframes, Surfaces, Solids Version 3.2""","""Schlechtendahl, E. G.""","""Berlin, Heidelberg""","""Electronic books.""",9783642970573,"""Research reports ESPRIT. Project 322, CAD interfaces (CAD*I) ; 1.""","""1 online resource (XV, 255 pages)."""
b5186,"""Machine learning in medical imaging : 6th International Workshop, MLMI 2015, held in conjunction with MICCAI 2015, Munich, Germany, October 5, 2015, Proceedings""","""Zhou, Luping. | Wang, Li. | Wang, Qian. | Shi, Yinghuan.""","""Cham""","""Electronic books.""",9783319248882,"""Lecture notes in computer science ; 9352. 0302-9743 LNCS sublibrary. SL 6, Image processing, computer vision, pattern recognition, and graphics.""","""1 online resource (xii, 341 p.)"""
b5187,"""Recent trends in algebraic development techniques : 15th international workshop, WADT 2001 Joint with the CoFI WG Meeting, Genova, Italy, April 1-3, 2001 : selected papers""","""Cerioli, Maura. | Reggio, Gianna,""","""Berlin ; Springer, c2001.""","""Electronic books. | Conference proceedings.""",9783540456452,"""Lecture notes in computer science ; 2267.""","""1 online resource (x, 343 p.)"""
b5188,"""Intelligent Image Databases : Towards Advanced Image Retrieval""","""Gong, Yihong.""","""Boston, MA""","""Electronic books.""",9781461554790,"""International series in engineering and computer science ; 421.""","""1 online resource (xv, 134 pages)."""
b5189,"""The Complexity Theory Companion""","""Hemaspaandra, Lane A.""","""Berlin, Heidelberg""","""Electronic books.""",9783662048801,"""Texts in Theoretical Computer Science An EATCS Series""","""1 online resource (xiii, 372 p.)."""
b5190,"""Coloured Petri Nets : Basic Concepts, Analysis Methods and Practical Use""","""Jensen, Kurt.""","""Berlin, Heidelberg""","""Electronic books.""",9783642607943,"""Monographs in Theoretical Computer Science An EATCS Series.""","""1 online resource (xi, 265 pages)"""
b5191,"""System on Chip Design Languages : Extended papers: best of FDL'01 and HDLCon'01""","""Mignotte, Anne.""","""Boston, MA""","""Electronic books.""",9781475766745,"""nan""","""1 online resource (ix, 283 p.)"""
b5192,"""Analytic number theory : in honor of Helmut Maier's 60th birthday""","""Maier, Helmut, | Pomerance, Carl, | Rassias, Michael Th.,""","""Cham""","""Electronic books.""",9783319222400,"""nan""","""1 online resource"""
b5193,"""Fundamentals of IP and SoC security : design, verification, and debug""","""Bhunia, Swarup, | Ray, Sandip, | Sur-Kolay, Susmita,""","""Cham, Switzerland""","""Electronic books.""",9783319500577,"""nan""","""1 online resource"""
b5194,"""Metaphor, a computational perspective""","""Veale, Tony, 1967-""","""San Rafael, California""","""Electronic books.""",9781627058513,"""Synthesis lectures on human language technologies ; lecture #31. 1947-4040""","""1 online resource (xi, 147 pages)"""
b5197,"""Trends in functional programming : 12th International Symposium, TFP 2011, Madrid, Spain, May 16-18, 2011, revised selected papers""","""PeÃ±a, Ricardo, | Page, Rex L.""","""Heidelberg ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642320378,"""Lecture notes in computer science ; 7193. 1611-3349 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (x, 194 pages)"""
b5198,"""Computer science -- Theory and applications : 11th International Computer Science Symposium in Russia, CSR 2016, Saint Petersburg, Russia, June 9-13, 2016. Proceedings""","""Kulikov, Alexander S., | Woeginger, Gerhard,""","""Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319341712,"""Lecture notes in computer science ; 9691. 1611-3349 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xxi, 425 pages)"""
b5199,"""Benford's law : theory, the general law of relative quantities, and forensic fraud detection applications""","""Kossovsky, Alex Ely.""","""New Jersey""","""nan""",9789814583688,"""nan""","""xxi, 649 pages"""
b5200,"""Security protocols XVIII : 18th International Workshop, Cambridge, UK, March 24-26, 2010, Revised Selected Papers""","""Christianson, Bruce, | Malcolm, James,""","""Berlin""","""Electronic books.""",9783662459218,"""Lecture notes in computer science ; 7061, 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (XII, 267 p.)"""
b5201,"""Multimedia Database Systems : Design and Implementation Strategies""","""Nwosu, Kingsley C.""","""Boston, MA""","""Electronic books.""",9781461304630,"""nan""","""1 online resource (392 pages)"""
b5202,"""The Information Revolution: Impact on Science and Technology""","""Dubois, Jacques-Emile.""","""Berlin, Heidelberg""","""Electronic books.""",9783642852480,"""Data and knowledge in a changing world.""","""1 online resource (xx, 273 pages)"""
b5204,"""Data Visualization : the State of the Art""","""Post, Frits H.""","""Boston, MA""","""Electronic books.""",9781461511779,"""International series in engineering and computer science ; 713.""","""1 online resource (x, 453 pages)."""
b5206,"""Knowledge management & intelligent enterprises""","""Fong, Joseph.""","""Singapore""","""nan""",9810246358,"""nan""","""viii, 221 p."""
b5207,"""Lossless information hiding in images""","""Lu, Zhe-Ming""","""Cambridge, MA""","""Electronic books.""",9780128121665,"""nan""","""1 online resource"""
b5212,"""Lossless information hiding in images""","""Lu, Zhe-Ming""","""Cambridge, MA""","""Electronic books.""",9780128121665,"""nan""","""1 online resource"""
b5213,"""Android apps security""","""Gunasekera, Sheran.""","""[New York, NY]""","""Electronic books.""",9781430240631,"""nan""","""1 online resource (xvii, 228 pages)"""
b5220,"""Decrypted Secrets : Methods and Maxims of Cryptology""","""Bauer, Friedrich L.""","""Berlin, Heidelberg""","""Electronic books.""",9783662040249,"""nan""","""1 online resource (xii, 471 p.)"""
b5221,"""Women, work, and computerization : charting a course to the future : IFIP TC9 WG9.1 Seventh International Conference on Women, Work, and Computerization, June 8-11, 2000,...""","""Balka, Ellen. | Smith, Richard""","""Boston""","""Electronic books. | Conference proceedings.""",9780387355092,"""International Federation for Information Processing (Series) ; 44.""","""1 online resource (x, 307 pages)"""
b5222,"""Advances in Multivariate Data Analysis : Proceedings of the Meeting of the Classification and Data Analysis Group (CLADAG) of the Italian Statistical Society, University of...""","""Bock, Hans-Hermann.""","""Berlin, Heidelberg""","""Electronic books. | Statistics.""",9783642171116,"""Studies in classification, data analysis, and knowledge organization.""","""1 online resource (XI, 281 pages)."""
b5224,"""Interconnections for computer communications and packet networks""","""Rojas-Cessa, Roberto""","""Boca Raton""","""Electronic books.""",9781482226973,"""nan""","""1 online resource"""
b5225,"""Digital functions and data reconstruction : digital-discrete methods""","""Chen, Li M.""","""New York, NY""","""Electronic books.""",9781461456384,"""nan""","""1 online resource"""
b5226,"""Phrase mining from massive text and its applications""","""Liu, Jialu, (Computer scientist)""","""San Rafael, California""","""Electronic books.""",9781627059183,"""Synthesis lectures on data mining and knowledge discovery ; #13. 2151-0067""","""1 online resource (ix, 79 pages)"""
b5227,"""Advances in Neural Networks - ISNN 2015 : 12th International Symposium on Neural Networks, ISNN 2015, Jeju, South Korea, October 15-18, 2015, Proceedings""","""Hu, Xiaolin, | Xia, Yousheng, | Zhang, Yunong, | Zhao, Dongbin,""","""Cham""","""Electronic books.""",9783319253930,"""Lecture notes in computer science ; 9377. 0302-9743""","""1 online resource (xvi, 510 p.)"""
b5228,"""Algorithm Engineering and Experimentation : International Workshop ALENEX99 Baltimore, MD, USA, January 1516, 1999 Selected Papers""","""Goodrich, Michael T. | McGeoch, Catherine C.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 1999.""","""Electronic books.""",9783540485186,"""Lecture notes in computer science ; 1619, 0302-9743""","""1 online resource."""
b5229,"""Algorithms ESA 98 : 6th Annual European Symposium Venice, Italy, August 2426, 1998 Proceedings""","""Bilardi, G. | Italiano, Giuseppe F. | Pietracaprina, Andrea. | Pucci, Geppino.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 1998.""","""Electronic books.""",9783540685302,"""Lecture notes in computer science ; 1461, 0302-9743""","""1 online resource."""
b5233,"""The 3-D global spatial data model : principles and applications""","""Burkholder, Earl F.""","""Boca Raton ; London""","""nan""",9781498722162,"""nan""","""xxxii, 492 pages ; 24 cm"""
b5234,"""Trends in functional programming : 13th International Symposium, TFP 2012, St. Andrews, UK, June 12-14, 2012, Revised selected papers""","""Loidl, Hans-Wolfgang, | PeÃ±a, Ricardo,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642404474,"""Lecture notes in computer science ; 7829, 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (x, 311 pages)"""
b5235,"""Dance Integration : 36 dance lesson plans for science and mathematics""","""Kaufmann, Karen A.""","""Champaign, IL""","""nan""",9781450441339,"""nan""","""x, 229 pages"""
b5236,"""The Munich Project CIP : Volume II: The Program Transformation System CIP-S""","""Bauer, F. L.""","""Berlin, Heidelberg""","""Electronic books.""",9783540481799,"""Lecture notes in computer science ; 292.""","""1 online resource (viii, 522 p.)"""
b5237,"""Multimedia Database Management Systems""","""Prabhakaran, B.""","""Boston, MA""","""Electronic books.""",9781461562351,"""Springer International Series in Engineering and Computer Science, Multimedia Systems and Applications ; 375.""","""1 online resource (ix, 206 pages)."""
b5238,"""Video Content Analysis Using Multimodal Information : For Movie Content Extraction, Indexing and Representation""","""Li, Ying.""","""Boston, MA""","""Electronic books.""",9781475737127,"""nan""","""1 online resource (xxiii, 194 p.)"""
b5239,"""The Algorithmic Beauty of Sea Shells""","""Meinhardt, Hans.""","""Berlin, Heidelberg""","""Electronic books.""",9783662052914,"""Virtual laboratory.""","""1 online resource (xi, 236 pages)."""
b5240,"""Parallel, Object-Oriented, and Active Knowledge Base Systems""","""Vlahavas, Ioannis.""","""Boston, MA""","""Electronic books.""",9781475761344,"""Springer International Series on Advances in Database Systems ; 11.""","""1 online resource (xv, 152 pages)."""
b5241,"""Security and Privacy in User Modeling""","""Schreck, JÃ¶rg.""","""Dordrecht""","""Electronic books.""",9789401703772,"""Human-computer interaction series ; 2.""","""1 online resource (xxi, 210 p.)."""
b5242,"""Windows forensic analysis : DVD toolkit""","""Carvey, Harlan A.""","""Burlington, MA""","""Electronic books.""",9781597491563,"""nan""","""1 online resource (xxvi, 348 p.)"""
b5243,"""Public-Key Cryptography""","""Salomaa, Arto.""","""Berlin, Heidelberg""","""Electronic books.""",9783662032695,"""Texts in Theoretical Computer Science. An EATCS Series""","""1 online resource (x, 275 p.)."""
b5245,"""Security Protocols XXV : 25th International Workshop, Cambridge, UK, March 20-22, 2017, Revised Selected Papers""","""Stajano, Frank. | Anderson, Jonathan. | Christianson, Bruce. | MatyÃ¡Å¡, Vashek.""","""Cham""","""Electronic books.""",9783319710754,"""Lecture notes in computer science ; 10476. 0302-9743""","""1 online resource (xi, 307 p.)"""
b5246,"""Global warming trends : ecological footprints""","""Casper, Julie Kerr.""","""New York, NY""","""nan""",9780816072613,"""nan""","""xvii, 198 p."""
b5249,"""Scientific inference : learning from data""","""Vaughan, Simon, 1976-""","""Cambridge""","""Textbooks.""",9781107607590,"""nan""","""xiv, 224 pages"""
b5250,"""Geospatial algebraic computations : theory and applications""","""Awange, Joseph L., 1969-""","""Cham""","""Electronic books.""",9783319254654,"""nan""","""1 online resource (xx, 541 pages)"""
b5251,"""Measuring data quality for ongoing improvement : a data quality assessment framework""","""Sebastian-Coleman, Laura.""","""Burlington""","""Electronic books.""",9780123977540,"""nan""","""1 online resource"""
b5252,"""Measuring data quality for ongoing improvement : a data quality assessment framework""","""Sebastian-Coleman, Laura.""","""Burlington""","""Electronic books.""",9780123977540,"""nan""","""1 online resource"""
b5253,"""Security and privacy in social networks""","""Altshuler, Yaniv.""","""New York, NY""","""Electronic books.""",9781461441397,"""nan""","""1 online resource"""
b5254,"""Intelligent data mining in law enforcement analytics : new neural networks applied to real problems""","""Buscema, Massimo, | Tastle, William J.""","""Dordrecht ; Springer, Â©2013.""","""Electronic books.""",9789400749146,"""nan""","""1 online resource"""
b5255,"""The Information Security Dictionary : Defining the Terms that Define Security for E-Business, Internet, Information and Wireless Technology""","""Gattiker, Urs E.""","""Boston, MA""","""Electronic books.""",9781402078897,"""International series in engineering and computer science ; 767.""","""1 online resource (xxxii, 411 pages)."""
b5256,"""Ambient Intelligence : European Conference, AmI 2014, Eindhoven, The Netherlands, November 11-13, 2014. Revised Selected Papers""","""Aarts, Emile.""","""Cham""","""Electronic books.""",9783319141121,"""Lecture notes in computer science ; 8850.""","""1 online resource (xiii, 346 p.)"""
b5259,"""Problem solving with algorithms and data structures using Python""","""Miller, Bradley N.""","""Sherwood, Or.""","""nan""",9781590282571,"""nan""","""xii, 425 pages"""
b5261,"""Data integration life cycle management with SSIS : a short introduction by example.""","""Leonard, Andy.""","""Berkeley, CA""","""Electronic books.""",9781484232767,"""nan""","""1 online resource (188 p.)"""
b5262,"""Software engineering techniques applied to agricultural systems : an object-oriented and UML approach""","""Papajorgji, Petraq J.""","""New York, NY""","""Electronic books.""",9780387281711,"""Applied optimization ; v. 100""","""xiv, 247 p."""
b5264,"""Towards a Quarter-Century of Public Key Cryptography : A Special Issue of DESIGNS, CODES AND CRYPTOGRAPHY An International Journal. Volume 19, No. 23 (2000)""","""Koblitz, Neal.""","""Boston, MA""","""Electronic books.""",9781475768565,"""nan""","""1 online resource (179 p.)"""
b5265,"""Genetic and evolutionary computing : proceedings of the Eleventh International Conference on Genetic and Evolutionary Computing, November 6-8, 2017, Kaohsiung, Taiwan""","""Lin, Jerry Chun-Wei,""","""Singapore""","""Electronic books.""",9789811064876,"""Advances in intelligent systems and computing ; 579.""","""1 online resource."""
b5266,"""Plant Bioinformatics : Decoding the Phyta""","""Hakeem, Khalid Rehman, | Malik, Adeel, | Vardar-Sukan, Fazilet, | Ozturk, Munir,""","""Cham""","""Electronic books.""",9783319671567,"""nan""","""1 online resource"""
b5267,"""Teaching math, science, and technology in schools today : guidelines for engaging both eager and reluctant learners""","""Adams, Dennis, 1947-""","""Lanham""","""nan""",9781475809039,"""nan""","""viii, 167 pages ; 24 cm"""
b5268,"""Science formative assessment : 75 practical strategies for linking assessment, instruction, and learning""","""Keeley, Page.""","""Thousand Oaks, CA""","""nan""",9781412941792,"""nan""","""xiv, 233 p."""
b5269,"""The Aesthetics of Scientific Data Representation : More than Pretty Pictures""","""Schmidt KjÃ¦rgaard, Rikke""","""London""","""Electronic books.""",9781315563411,"""nan""","""1 online resource"""
b5271,"""Scientific programming : C-language, algorithms and models in science""","""Barone, Luciano M. (Luciano Maria)""","""New Jersey""","""nan""",9789814513401,"""nan""","""691 pages"""
b5274,"""Bare-bones R : a brief introductory guide""","""Hogan, Thomas P.""","""Los Angeles""","""nan""",9781412980418,"""nan""","""xiii, 79 p."""
b5286,"""Integrity and Internal Control in Information Systems : Strategic Views on the Need for Control""","""Biene-Hershey, Margaret E.""","""Boston, MA""","""Electronic books.""",9780387355016,"""IFIP - The International Federation for Information Processing ; 37""","""1 online resource (x, 188 p.)."""
b5287,"""Advanced Communications and Multimedia Security : IFIP TC6""","""Jerman-BlaÅ¾iÄ, Borka.""","""Boston, MA""","""Electronic books.""",9780387356129,"""IFIP - The International Federation for Information Processing ; 100""","""1 online resource (x, 309 p.)."""
b5288,"""Advances in Knowledge Discovery and Data Mining : 21st Pacific-Asia Conference, PAKDD 2017, Jeju, South Korea, May 23-26, 2017, Proceedings, Part II""","""Kim, Jinho. | Shim, Kyuseok. | Cao, Longbing. | Lee, Jae-Gil. | Lin, Xuemin. | Moon, Yang-Sae.""","""Cham""","""Electronic books.""",9783319575292,"""Lecture Notes in Computer Science ; 10235. 0302-9743""","""1 online resource (xxxii, 857 p.)"""
b5290,"""Scientific data mining and knowledge discovery : principles and foundations""","""Gaber, Mohamed Medhat.""","""Heidelberg ; Springer, c2010.""","""Electronic books.""",9783642027888,"""nan""","""1 online resource (x, 400 p.)"""
b5291,"""Information Retrieval: Uncertainty and Logics : Advanced Models for the Representation and Retrieval of Information""","""Crestani, Fabio.""","""Boston, MA""","""Electronic books.""",9781461556176,"""Kluwer international series on information retrieval ; 4.""","""1 online resource (xxi, 323 pages)."""
b5292,"""Integrated Region-Based Image Retrieval""","""Wang, James Z.""","""Boston, MA""","""Electronic books.""",9781461516415,"""Information retrieval series ; 11.""","""1 online resource (xiv, 178 pages)."""
b5293,"""Advances in imaging and electron physics. Volume 200""","""Hawkes, P. W.,""","""Amsterdam""","""Electronic books.""",9780128121931,"""nan""","""1 online resource."""
