ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
a5256,"""high performance computing : 4th latin american conference, carla 2017, buenos aires, argentina and colonia del sacramento, uruguay, september 20-22, 2017, revised selected papers""","""esteban mocskos, sergio nesmachnow (eds.)""","""cham, switzerland : springer, 2018.""","""books""",9783319733531,"""communications in computer and information science ; 796,""","""nan"""
a5257,"""neural information processing : 24th international conference, iconip 2017, guangzhou, china, november 14-18, 2017, proceedings. part ii""","""derong liu, shengli xie, yuanqing li, dongbin zhao, el-sayed m. el-alfy (eds.)""","""cham, switzerland : springer, 2017.""","""books""",9783319700960,"""lecture notes in computer science ; 10635,lncs sublibrary. theoretical computer science and general issues,""","""nan"""
a5258,"""canadian social science data catalog""","""data bank/information systems, institute for behavioural research, york university""","""2. edition. downsview, ont. : institute for behavioural research, york university, 1976.""","""books""",9780919604322,"""nan""","""nan"""
a5259,"""an assessment of current data base trends""","""by ronald g. ross""","""wellesley, mass. : q.e.d. information sciences, [1977] ©1977""","""books""",9780894350030,"""q.e.d. monograph series ; no 5,data base management,""","""nan"""
a5260,"""audiology answers for otolaryngologists""","""michael valente, elizabeth fernandez, heather monroe""","""new york : thieme, c2011.""","""books""",9781604063585,"""nan""","""nan"""
a5261,"""databases, information systems, and peer-to-peer computing : first international workshop, dbisp2p 2003 : berlin, germany, september 7-8, 2003 : revised papers""","""karl aberer, manolis koubarakis, vana kalogeraki (eds.)""","""berlin ; new york : springer, 2004.""","""books""",9783540209683,"""lecture notes in computer science. 2944,""","""nan"""
a5262,"""spatial data management""","""nikos mamoulis""","""[san rafael, calif.] : morgan & claypool publishers, [2012] ©2012""","""books""",9781608458332,"""synthesis lectures on data management ; #21,""","""nan"""
a5263,"""accounting for social risk factors in medicare payment : data""","""committee on accounting for socioeconomic status in medicare payment programs, board on population health and public health practice, board on health care services, health and medicine division; a report of the national academies of sciences, engineering, medicine""","""washington, dc : the national academies press, [2016] ©2016.""","""books""",9780309448024,"""nan""","""nan"""
a5264,"""ibm pc : data file programming""","""jerald r. brown, leroy finkel""","""new york : wiley, [1983] ©1983""","""books""",9780471897170,"""wiley ibm pc series,""","""nan"""
a5266,"""proceedings of a symposium on personal integrity and the need for data in the social sciences, held at hässelby slott, stockholm march 15-17, 1976 and sponsored by the swedish council for social science research""","""ed. of proceedings, tore dalenius, anders klevmarken""","""[stockholm] : swedish council for social science research [statens råd för samhällsforskning : humanistisk-samhällsvetenskapliga forskningsrådet, distr.], [1976]""","""books""",9789197004466,"""nan""","""nan"""
a5267,"""software for engineering problems""","""edited by robert a. adey""","""southampton : cml publications, [1983] ©1983""","""books""",9780905451169,"""progress in engineering sciences,""","""nan"""
a5268,"""clinical information technology : a practical guide to personal computing for healthcare clinicians and managers""","""david rowley and harry purser""","""london ; new jersey : whurr, 1990, c1988.""","""books""",9781870332361,"""progress in clinical science series,""","""nan"""
a5269,"""data om kvinner""","""kirsten voje""","""[bergen] : norsk samfunnsvitenskapelig datatjeneste, 1977.""","""books""",9788271700218,"""nsd rapporter ; nr. 16,""","""nan"""
a5270,"""practical data science with hadoop and spark : designing and building effective analytics at scale""","""ofer mendelevitch, casey stella, douglas eadline""","""boston : addison-wesley, [2017] ©2017""","""books""",9780134024141,"""nan""","""nan"""
a5271,"""practical environmental statistics and data analysis""","""edited by yue rong""","""st albans, hertfordshire ; glendale, az : ilm publications, [2011] ©2011""","""books""",9781906799045,"""advanced topics in environmental science,""","""nan"""
a5272,"""mathematical-statistical models and qualitative theories for economic and social sciences""","""šárka hošková-mayerová, fabrizio maturo, janusz kacprzyk, editors""","""cham, switzerland : springer, [2017]""","""books""",9783319548197,"""studies in systems, decision and control ; v. 104,""","""nan"""
a5273,"""medical image understanding and analysis : 21st annual conference, miua 2017, edinburgh, uk, july 11-13, 2017, proceedings""","""maría valdés hernández, víctor gonzález-castro (eds.)""","""cham, switzerland : springer, 2017.""","""books""",9783319609645,"""communications in computer and information science ; 723,""","""nan"""
a5274,"""network topology optimization : the art and science of network design""","""roshan l. sharma""","""new york : van nostrand reinhold, [1990] ©1990""","""books""",9780442238193,"""nan""","""nan"""
a5275,"""spss, statistical package for the social sciences""","""norman h. nie ... [and others]""","""second edition. new york : mcgraw-hill, [1975] ©1975""","""books""",9780070465312,"""nan""","""nan"""
a5276,"""big data is not a monolith""","""edited by cassidy r. sugimoto, hamid r. ekbia, and michael mattioli""","""cambridge, massachusetts : the mit press, [2016]""","""books""",9780262035057,"""information policy series,""","""nan"""
a5277,"""python scripting for computational science""","""hans petter langtangen""","""second edition. berlin ; new york : springer, [2006] ©2006""","""books""",9783540294153,"""texts in computational science and engineering ; 3,""","""nan"""
a5279,"""the data librarian's handbook""","""robin rice and john southall""","""london : facet publishing, 2016.""","""books""",9781783300471,"""nan""","""nan"""
a5280,"""computer aided innovation of new materials : proceedings of the first international conference and exhibition on computer applications to materials science and engineering-camse '90, sunshine city, ikebukuro, tokyo, japan, august 28-31, 1990""","""edited by masao doyama [and others] ; organized by the organizing committee of the first international conference on computer applications to materials science and engineering [and] the nikkan kogyo shimbun, ltd""","""amsterdam ; north-holland ; 1991. new york, n.y., u.s.a. : elsevier science pub. co. [distributor], 1991.""","""books""",9780444597335,"""nan""","""nan"""
a5281,"""ordinal data modeling""","""valen e. johnson, james h. albert""","""new york : springer, [1999] ©1999""","""books""",9780387987187,"""statistics for social science and public policy,""","""nan"""
a5282,"""visual data interpretation : 10-11 february 1992, san jose, california""","""joanna r. alexander, chair/editor ; sponsored by spie--the international society for optical engineering, is&t--the society for imaging science and technology""","""bellingham, wash., usa : spie, [1992] ©1992""","""books""",9780819408228,"""proceedings of spie--the international society for optical engineering ; v. 1668,""","""nan"""
a5283,"""implications of modern decision science for military decision-support systems""","""paul k. davis, jonathan kulick, michael egner""","""santa monica, ca : rand, project air force, 2005.""","""books""",9780833040886,"""nan""","""nan"""
a5284,"""the dawn of massively parallel processing in meteorology : proceedings of the 3rd workshop on use of parallel processors in meteorology""","""edited by g.-r. hoffmann and d.k. maretis""","""berlin ; new york : springer-verlag, [1990] ©1990""","""books""",9783540519096,"""topics in atmospheric and oceanic sciences,topics in atmospheric and oceanographic sciences,""","""nan"""
a5285,"""modeling and analysis of voice and data in cognitive radio networks""","""subodha gunawardena, weihua zhuang""","""cham : springer, 2014.""","""books""",9783319046457,"""springerbriefs in computer science,""","""nan"""
a5287,"""atlas of knowledge : anyone can map""","""katy börner""","""cambridge, massachusetts : the mit press, [2015] ©2015""","""books""",9780262328425,"""nan""","""nan"""
a5288,"""structural information and communication complexity : 13th international colloquium, sirocco 2006, chester, uk, july 2-5, 2006 : proceedings""","""paola flocchini, leszek gąsieniec (eds.)""","""berlin ; new york : springer, [2006] ©2006""","""books""",9783540354741,"""lecture notes in computer science. 4056,""","""nan"""
a5289,"""laboratory statistics : methods in chemistry and health science""","""anders kallner""","""second edition. amsterdam, netherlands : elsevier, [2018] ©2018""","""books""",9780128143490,"""nan""","""nan"""
a5290,"""environmental management : science and engineering for industry""","""iyyanki v. muralikrishna and valli manickam""","""kidlington, oxford, united kingdom : butterworth-heinemann is an imprint of elsevier, [2017]""","""books""",9780128119907,"""nan""","""nan"""
a5291,"""data science & big data analytics : discovering, analyzing, visualizing and presenting data""","""emc education services""","""indianapolis, indiana : wiley, 2015. ©2015""","""books""",9781118876053,"""nan""","""nan"""
a5293,"""graph-theoretic concepts in computer science : 31st international workshop, wg 2005, metz, france, june 23-25, 2005 : revised selected papers""","""dieter kratsch (ed.)""","""berlin ; new york : springer, [2005] ©2005""","""books""",9783540310006,"""lecture notes in computer science. 3787,""","""nan"""
a5294,"""what is user friendly? : clinic on library applications of data processing, 1986""","""edited by f.w. lancaster""","""[urbana] : graduate school of library and information science,university of illinois at urbana-champaign, [1987] ©1987""","""books""",9780878450725,"""nan""","""nan"""
a5295,"""big data support of urban planning and management : the experience in china""","""zhenjiang shen, miaoyi li, editors""","""cham : springer, 2018.""","""books""",9783319519296,"""advances in geographic information science,""","""nan"""
a5296,"""researching lived experience human science for an action sensitive pedagogy""","""max van manen""","""[albany, n.y.] : state university of new york press, c1990.""","""books""",9781438422695,"""suny series, the philosophy of education,""","""nan"""
a5297,"""data modeling for metrology and testing in measurement science""","""franco pavese, alistair b. forbes, editors""","""boston, mass. : birkhäuser ; london : springer [distributor], [2009] ©2009""","""books""",9780817645922,"""modeling and simulation in science, engineering & technology,""","""nan"""
a5298,"""assessing science understanding : a human constructivist view""","""edited by joel j. mintzes, james h. wandersee, joseph d. novak""","""san diego, calif. ; london : academic, 2000.""","""books""",9780124983656,"""educational psychology,""","""nan"""
a5299,"""case studies in data analysis""","""jane f. gentleman and g.a. whitmore, editors""","""new york : springer-verlag, [1994] ©1994""","""books""",9780387944104,"""lecture notes in statistics (springer-verlag) ; v. 94,""","""nan"""
a5301,"""troubled waters : ocean science and governance""","""edited by geoff holland and david pugh""","""cambridge, uk ; new york : cambridge university press, 2010.""","""books""",9780521765817,"""nan""","""nan"""
a5303,"""river science at the u.s. geological survey""","""committee on river science at the u.s. geological survey, water science and technology board, division on earth and life studies, national research council of the national academies""","""washington, d.c. : national academies press, [2007] ©2007""","""books""",9780309103572,"""nan""","""nan"""
a5304,"""solar and space physics : a science for a technological society""","""committee on a decadal strategy for solar and space physics (heliophysics), space studies board, aeronautics and space engineering board, division on engineering and physical sciences, national research council of the national academies""","""washington, district of columbia : the national academies press, [2013] ©2013""","""books""",9780309164290,"""nan""","""nan"""
a5305,"""web-scale data management for the cloud""","""wolfgang lehner, kai-uwe sattler""","""new york, ny : springer, [2013] ©2013""","""books""",9781461468561,"""nan""","""nan"""
a5306,"""digital watermarking : 4th international workshop, iwdw 2005, siena, italy, september 15-17, 2005 : proceedings""","""mauro barni ... [and others] (eds.)""","""berlin ; new york : springer, [2005] ©2005""","""books""",9783540287681,"""lecture notes in computer science. 3710,""","""nan"""
a5307,"""finding the forest in the trees : the challenge of combining diverse environmental data : selected case studies""","""committee for a pilot study on database interfaces, u.s. national committee for codata, commission on physical sciences, mathematics, and applications, national research council""","""washington, d.c. : national academy press, 1995.""","""books""",9780309050821,"""nan""","""nan"""
a5308,"""data envelopment analysis : a handbook of empirical studies and applications""","""joe zhu, editor""","""new york : springer science + business media, [2016] ©2016""","""books""",9781489976840,"""international series in operations research & management science ; 238,""","""nan"""
a5310,"""quantitative ecology and evolutionary biology : integrating models with data""","""otso ovaskainen, department of biosciences, university of helsinki, finland, henrik johan de knegt, department of environmental sciences, wageningen university, the netherlands, maria del mar delgado, research unit of biodiversity (umib, uo-csic-pa), oviedo university - campus mieres, mieres, spain""","""first edition. oxford, united kingdom : oxford university press, 2016.""","""books""",9780198714866,"""oxford series in ecology and evolution,""","""nan"""
a5312,"""worldwide computing and its applications-- wwca'98 : second international conference, tsukuba, japan, march 4-5, 1998 : proceedings""","""yoshifumi masunaga, takuya katayama, michiharu tsukamoto (eds.)""","""berlin ; new york : springer, [1998] ©1998""","""books""",9783540642169,"""lecture notes in computer science. 1368,""","""nan"""
a5313,"""understanding algorithms and data structures""","""david brunskill, john turner""","""london ; new york : mcgraw-hill, [1996] ©1996""","""books""",9780077091415,"""nan""","""nan"""
a5314,"""the design and analysis of spatial data structures""","""hanan samet""","""reading, mass. : addison-wesley, [1990] ©1990""","""books""",9780201502558,"""addison-wesley series in computer science,addison-wesley series in computer science and information processing,""","""nan"""
a5316,"""the handbook of global science, technology, and innovation""","""edited by daniele archibugi and andrea filippetti""","""chichester, west sussex, uk : john wiley & sons inc., [2015]""","""books""",9781118738962,"""handbook of global policy series,""","""nan"""
a5317,"""solve it! : computer-aided mathematics for science and engineering""","""samuel doughty""","""houston : gulf pub. co., [1995] ©1995""","""books""",9780884152668,"""nan""","""nan"""
a5318,"""beyond significance testing : statistics reform in the behavioral sciences""","""rex b. kline""","""washington, dc : american psychological association, [2013] ©2013""","""books""",9781433812781,"""nan""","""nan"""
a5319,"""pentaho data integration beginner's guide""","""maria carina roldan""","""second edition. birmingham : packt publishing, 2013.""","""books""",9781782165057,"""nan""","""nan"""
a5320,"""financial cryptography and data security : 18th international conference, fc 2014, christ church, barbados, march 3-7, 2014, revised selected papers""","""nicolas christin, reihaneh safavi-naini (eds.)""","""heidelberg : springer, [2014] ©2014""","""books""",9783662454725,"""lecture notes in computer science ; 8437,""","""nan"""
a5321,"""an introduction to xml query processing and keyword search""","""jiaheng lu""","""berlin ; new york : springer, [2013] ©2013""","""books""",9783642345555,"""nan""","""nan"""
a5322,"""data mining : a heuristic approach""","""[edited by] hussein a. abbass, ruhul a. sarker, charles s. newton""","""hershey, pa : idea group : information science pub., [2002] ©2002""","""books""",9781930708259,"""nan""","""nan"""
a5323,"""biodiversity in a changing climate : linking science and management in conservation""","""edited by terry l. root, kimberly r. hall, mark p. herzog and christine a. howell""","""oakland, california : university of california press, [2015]""","""books""",9780520278851,"""nan""","""nan"""
a5324,"""file structures and data bases for cad : proceedings of the ifip wg 5.2 working conference on file structures and data bases for cad, seeheim, f.r.g., 14-16 september, 1981""","""edited by j. encarnac̦ão and f.-l. krause""","""amsterdam ; new york : north-holland pub. co. ; new york, n.y. : sole distributors for the u.s.a. and canada, elsevier science pub. co., 1982.""","""books""",9780444864628,"""nan""","""nan"""
a5325,"""computational geometry : an introduction""","""franco p. preparata, michael ian shamos""","""corrected and expanded second printing. new york : springer-verlag, 1988. ©1985""","""books""",9780387961316,"""texts and monographs in computer science,monographs in computer science,""","""nan"""
a5327,"""knowledge discovery in life science literature : pakdd 2006 international workshop, kdll 2006, singapore, april 9, 2006 : proceedings""","""eric g. bremer ... [and others] (eds.)""","""berlin ; new york : springer, 2006.""","""books""",9783540328094,"""lecture notes in computer science ; 3886,lecture notes in computer science. lecture notes in bioinformatics,lncs sublibrary. bioinformatics,""","""nan"""
a5328,"""fantasies in processing : web-based computer supported processes in data management, text analysis, and computer-assisted instruction""","""john m. weiner ... [and others]""","""five star special edition. baltimore, md : american literary press, 2004.""","""books""",9781561678464,"""nan""","""nan"""
a5329,"""citizen science : how ordinary people are changing the face of discovery""","""caren cooper""","""first edition. new york, n.y. : the overlook press, 2016. ©2016""","""books""",9781468308679,"""nan""","""nan"""
a5331,"""access control in data management systems""","""elena ferrari""","""[san rafael, calif.] : morgan & claypool publishers, [2010] ©2010""","""books""",9781608453764,"""synthesis lectures on data management ; #4,""","""nan"""
a5332,"""ternary non-silicate glasses""","""o.v. mazurin, m.v. streltsina, and t. p. shvaiko-shvaikovskaya""","""amsterdam ; new york : elsevier, 1991.""","""books""",9780444889553,"""handbook of glass data ; pt. d,physical sciences data ; 15,""","""nan"""
a5333,"""preventing and mitigating aids in sub-saharan africa : research and data priorities for the social and behavioral sciences""","""barney cohen and james trussell, editors ; panel on data and research priorities for arresting aids in sub-saharan africa, committee on population, commission on behavioral and social sciences and education, national research council""","""washington, dc : national academy press, 1996.""","""books""",9780309054805,"""nan""","""nan"""
a5334,"""data analysis in astronomy : proceedings of the fifth workshop : ettore majorana centre for scientific culture, erice, italy, 27 october-3 november, 1996""","""edited by v. di gesù ... [and others]""","""singapore ; river edge, nj : world scientific, [1997] ©1997""","""books""",9789810231712,"""science and culture series (singapore). astronomy,""","""nan"""
a5335,"""pattern recognition problems in geology and paleontology""","""ulf bayer""","""berlin ; new york : springer-verlag, [1985] ©1985""","""books""",9780387139838,"""lecture notes in earth sciences ; 002,""","""nan"""
a5336,"""spss survival manual : a step by step guide to data analysis using spss""","""julie pallant""","""fourth edition. maidenhead : open university press/mcgraw-hill, 2010.""","""books""",9780335242405,"""nan""","""nan"""
a5338,"""flood risk science and management""","""edited by gareth pender [and others]""","""hoboken, nj : wiley-blackwell, 2010.""","""books""",9781444324846,"""nan""","""nan"""
a5339,"""data abstraction and problem solving with c++ : walls and mirrors""","""frank m. carrano""","""redwood city, ca : benjamin/cummings, [1995] ©1995""","""books""",9780805312263,"""nan""","""nan"""
a5340,"""database systems for advanced applications : 21st international conference, dasfaa 2016, dallas, tx, usa, april 16-19, 2016, proceedings. part i""","""shamkant b. navathe, weili wu, shashi shekhar, xiaoyong du, x. sean wang, hui xiong (eds.)""","""cham : springer, 2016.""","""books""",9783319320250,"""lecture notes in computer science ; 9642,lncs sublibrary. information systems and applications, incl. internet/web, and hci,""","""nan"""
a5341,"""iconoclash : [beyond the image wars in science, religion, and art]""","""edited by bruno latour and peter weibel""","""karlsruhe : zkm ; cambridge, ma : mit press, [2002] ©2002""","""books""",9780262621724,"""nan""","""nan"""
a5342,"""data management in grid and peer-to-peer systems : 4th international conference, globe 2011, toulouse, france, september 1-2, 2011 : proceedings""","""abdelkader hameurlain, a min tjoa (eds.)""","""heidelberg ; new york : springer, [2011] ©2011""","""books""",9783642229473,"""lecture notes in computer science ; 6864,lncs sublibrary. information systems and applications, incl. internet/web, and hci,""","""nan"""
a5344,"""biomechanical evaluation of movement in sport and exercise : the british association of sport and exercise sciences guidelines""","""edited by carl j. payton and roger m. bartlett""","""london ; new york : routledge, 2008.""","""books""",9780415434683,"""nan""","""nan"""
a5345,"""nonlinear optics and optical computing""","""edited by martellucci and a.n. chester""","""new york : plenum press, [1990] ©1990""","""books""",9780306435850,"""ettore majorana international science series. physical sciences ; v. 49,""","""nan"""
a5346,"""mixed methods research for nursing and the health sciences""","""edited by sharon andrew and elizabeth j. halcomb""","""chichester, u.k. : wiley-blackwell pub., 2009.""","""books""",9781405167772,"""nan""","""nan"""
a5347,"""data integration in the life sciences : first international workshop, dils 2004, leipzig, germany, march 25-26, 2004 : proceedings""","""erhard rahm (ed.)""","""berlin ; hong kong : springer-verlag, [2004] ©2004""","""books""",9783540213000,"""lecture notes in computer science ; 2994,lecture notes in computer science. lecture notes in bioinformatics,lncs sublibrary. bioinformatics,""","""nan"""
a5348,"""the science of prevention : methodological advances from alcohol and substance abuse research""","""edited by kendall j. bryant, michael windle, stephen g. west""","""first edition. washington, dc : american psychological association, [1997] ©1997""","""books""",9781557984395,"""nan""","""nan"""
a5349,"""radioactivity in america : growth and decay of a science""","""lawrence badash""","""baltimore : johns hopkins university press, [1979] ©1979""","""books""",9780801821875,"""nan""","""nan"""
a5350,"""practical statistics for data scientists : 50 essential concepts""","""peter bruce and andrew bruce""","""first edition. sebastopol, ca : o'reilly media, inc., 2017. ©2017""","""books""",9781491952931,"""nan""","""nan"""
a5351,"""future directions in distributed computing : research and position papers""","""andré schiper ... [and others], (eds.)""","""berlin ; new york : springer, [2003] ©2003""","""books""",9783540009122,"""lecture notes in computer science ; 2584,""","""nan"""
a5352,"""scholars and personal computers : microcomputing in the humanities and social sciences""","""george m. kren, george christakes""","""new york, n.y. : human sciences press, 1988.""","""books""",9780898853582,"""nan""","""nan"""
a5353,"""preserving privacy in data outsourcing""","""sara foresti ; foreword by pierangela samarati""","""new york : springer, [2011] ©2011""","""books""",9781441976598,"""advances in information security ; 51,""","""nan"""
a5354,"""opening science : the evolving guide on how the internet is changing research, collaboration and scholarly publishing""","""sönke bartling [and] sascha friesike, editors""","""heidelberg ; new york : springer open, [2014] ©2014""","""books""",9783319000251,"""nan""","""nan"""
a5355,"""visualization and data analysis 2008 : 28-29 january 2008, san jose, california, usa""","""katy börner [and others], editors ; sponsored and published by is & t-the society of imaging science and technology [and] spie ; cosponsored by hewlett-packard company (usa)""","""bellingham, wash. : spie, [2008] ©2008""","""books""",9780819469816,"""proceedings of electronic imaging science and technology,proceedings of spie--the international society for optical engineering ; v. 6809,""","""nan"""
a5356,"""analyzing qualitative data""","""edited by alan bryman and robert burgess""","""london ; new york : routledge, 1994.""","""books""",9780415060622,"""nan""","""nan"""
a5358,"""algorithms and data structures : 6th international workshop, wads'99, vancouver, canada, august 11-14, 1999 : proceedings""","""frank dehne ... [and others] (eds.)""","""berlin ; new york : springer, [1999] ©1999""","""books""",9783540662792,"""lecture notes in computer science. 1663,""","""nan"""
a5359,"""semantics in data and knowledge bases : 4th international workshop, sdkb 2010, bordeaux, france, july 5, 2010 : revised selected papers""","""klaus-dieter schewe, bernhard thalheim (eds.)""","""heidelberg ; new york : springer, [2011] ©2011""","""books""",9783642234415,"""lecture notes in computer science ; 6834,lecture notes in computer science. state-of-the-art survey,lncs sublibrary. information systems and applications, incl. internet/web, and hci,""","""nan"""
a5360,"""data structures and network algorithms""","""robert endre tarjan""","""philadelphia, pa. : society for industrial and applied mathematics, 1983.""","""books""",9780898711875,"""cbms-nsf regional conference series in applied mathematics ; 44,""","""nan"""
a5361,"""data structures using pascal""","""aaron m. tenenbaum, moshe j. augenstein""","""englewood cliffs, n.j. : prentice-hall, [1981] ©1981""","""books""",9780131965010,"""prentice-hall software series,""","""nan"""
a5362,"""wetland science : perspectives from south asia""","""b. anjan kumar prusty, rachna chandra, p. a. azeez, editors""","""new delhi, india : springer, 2017.""","""books""",9788132237150,"""nan""","""nan"""
a5363,"""computer applications in the social sciences""","""edward e. brent, jr., ronald e. anderson""","""new york : mcgraw-hill, [1990] ©1990""","""books""",9780075569794,"""nan""","""nan"""
a5364,"""intravascular imaging and computer assisted stenting, and large-scale annotation of biomedical data and expert label synthesis : 6th joint international workshops, cvii-stent 2017 and second international workshop, labels 2017, held in conjunction with miccai 2017, québec city, qc, canada, september 10-14, 2017, proceedings""","""m. jorge cardoso, tal arbel et al. (eds.)""","""cham, switzerland : springer, 2017.""","""books""",9783319675343,"""lecture notes in computer science ; 10552,lncs sublibrary. image processing, computer vision, pattern recognition, and graphics,""","""nan"""
a5365,"""understanding and applying research design""","""martin lee abbott, jennifer mckinney""","""hoboken, n.j. : wiley, [2013] ©2013""","""books""",9781118647325,"""nan""","""nan"""
a5366,"""mathematics of data/image coding, compression, and encryption vii, with applications : 4-5 august, 2004, denver, colorado, usa""","""mark s. schmalz, chair/editor ; sponsored and published by spie--the international society for optical engineering""","""bellingham, wash. : spie, [2004] ©2004""","""books""",9780819454997,"""proceedings of spie--the international society for optical engineering ; v. 5561,""","""nan"""
a5367,"""object-oriented data structures using java""","""nell dale, daniel t. joyce, chip weems""","""third edition. sudbury, ma : jones & bartlett learning, ©2012""","""books""",9781449613549,"""nan""","""nan"""
a5368,"""exploring services science : 5th international conference, iess 2014, geneva, switzerland, february 5-7, 2014. proceedings""","""mehdi snene, michel leonard (eds.)""","""cham : springer, 2014.""","""books""",9783319048109,"""lecture notes in business information processing ; 169,""","""nan"""
a5369,"""steps toward large-scale data integration in the sciences : summary of a workshop""","""scott weidman and thomas arrison, rapporteurs ; committee on applied and theoretical statistics, division on engineering and physical sciences ; policy and global affairs division ; national research council of the national academies""","""washington, d.c. : national academies press, [2010] ©2010""","""books""",9780309154437,"""nan""","""nan"""
a5370,"""spss 7.5 guide to data analysis""","""marija j. norušis""","""upper saddle river, n.j. : prentice hall, 1997.""","""books""",9780136568773,"""nan""","""nan"""
a5371,"""the future of spatial data and society : summary of a workshop""","""mapping science committee, board on earth sciences and resources, commission on geosciences, environment, and resources, national research council""","""washington, d.c. : national academy press, 1997.""","""books""",9780309057356,"""compass series (washington, d.c.),""","""nan"""
a5372,"""advances in k-means clustering : a data mining thinking""","""junjie wu""","""berlin ; new york : springer, [2012] ©2012""","""books""",9783642298073,"""springer theses,""","""nan"""
a5373,"""national data program for the social sciences : spring 1975 general social survey""","""principal investigator, james a. davis""","""ann arbor, mich. : inter-university consortium for political research, 1975.""","""books""",9780891381198,"""icpr study ; no. 7367,""","""nan"""
a5375,"""formal theories of politics : mathematical modelling in political science""","""guest editor, p.e. johnson ; general editor, e.y. rodin""","""oxford ; new york : pergamon press, [1989] ©1989""","""books""",9781483297743,"""international series in modern applied mathematics and computer science ; v. 20,""","""nan"""
a5376,"""cyber security and privacy : third cyber security and privacy eu forum, csp forum 2014, athens, greece, may 21-22, 2014, revised selected papers""","""edited by frances cleary, massimo felici""","""cham : springer, 2014.""","""books""",9783319125749,"""communications in computer and information science ; 470,""","""nan"""
a5377,"""computer techniques in environmental science""","""r. p. ouellette, r. s. greeley, j. w. overbey ii""","""new york : petrocelli/charter, 1975.""","""books""",9780884052814,"""nan""","""nan"""
a5378,"""an introduction to data structures with applications""","""j. p. tremblay, p. g. sorenson""","""new york : mcgraw-hill, [1976] ©1976""","""books""",9780070651500,"""mcgraw-hill computer science series,mcgraw-hill series in computer science,""","""nan"""
a5379,"""data processing in the social sciences with osiris""","""judith rattenbury, paula pelletier""","""ann arbor : survey research center, institute for social research, university of michigan, 1974.""","""books""",9780879441630,"""nan""","""nan"""
a5380,"""parallel computing : accelerating computational science and engineering (cse)""","""edited by michael bader [and five others]""","""amsterdam, netherlands ; fairfax, virginia : ios press, 2014. ©2014""","""books""",9781614993810,"""advances in parallel computing,""","""nan"""
a5381,"""algorithms -- esa 2015 : 23rd annual european symposium, patras, greece, september 14-16, 2015, proceedings""","""nikhil bansal, irene finocchi (eds.)""","""heidelberg : springer, 2015.""","""books""",9783662483503,"""lecture notes in computer science ; 9294,lncs sublibrary. theoretical computer science and general issues,""","""nan"""
a5382,"""random generation of trees : random generators in computer science""","""by laurent alonso and rené schott""","""boston : kluwer academic, [1995] ©1995""","""books""",9780792395287,"""nan""","""nan"""
a5383,"""river science : research and management for the 21st century""","""edited by david j. gilvear, [and three others]""","""chichester, [england] : wiley-blackwell, 2016. ©2016""","""books""",9781118643518,"""nan""","""nan"""
a5384,"""diversity in coastal marine sciences : historical perspectives and contemporary research of geology, physics, chemistry, biology, and remote sensing""","""charles w. finkl, christopher makowski, editors""","""cham, switzerland : springer, [2018].""","""books""",9783319575773,"""coastal research library ; v. 23,""","""nan"""
a5385,"""modeling uncertainty in the earth sciences""","""jef caers""","""hoboken, nj : wiley, 2012.""","""books""",9781119995920,"""nan""","""nan"""
a5386,"""nonlinear partial differential equations and hyperbolic wave phenomena : 2008-2009 research program on nonlinear partial differential equations, centre for advanced study of the norwegian academy of sciences and letters, oslo, norway""","""[edited by] helge holden, kenneth h. karlsen""","""providence, r.i. : american mathematical society, [2010] ©2010""","""books""",9780821882054,"""contemporary mathematics (american mathematical society), v. 526,""","""nan"""
a5387,"""experimental methods in polymer science : modern methods in polymer research and technology""","""edited by toyoichi tanaka""","""san diego : academic press, [2000] ©2000""","""books""",9780080506128,"""series in polymers, interfaces, and biomaterials,""","""nan"""
a5391,"""theory of quantum computation, communication, and cryptography : 7th conference, tqc 2012, tokyo, japan, may 17-19, 2012, revised selected papers""","""kazuo iwama, yasuhito kawano, mio murao (eds.)""","""berlin ; new york : springer, [2013] ©2013""","""books""",9783642356568,"""lecture notes in computer science ; 7582,lncs sublibrary. theoretical computer science and general issues,""","""nan"""
a5392,"""applications of databases : first international conference, adb-94, vadstena, sweden, june 21-23, 1994 : proceedings""","""witold litwin, tore risch, eds""","""berlin ; new york : springer-verlag, [1994] ©1994""","""books""",9783540581833,"""lecture notes in computer science ; 819,""","""nan"""
a5393,"""post-quantum cryptography : 4th international workshop, pqcrypto 2011, taipei, taiwan, november 29 - december 2, 2011. proceedings""","""bo-yin yang (ed.)""","""heidelberg ; new york : springer-verlag berlin heidelberg, [2011] ©2011""","""books""",9783642254055,"""lecture notes in computer science ; 7071,""","""nan"""
a5394,"""gis and geocomputation for water resource science and engineering""","""barnali dixon, venkatesh uddameri""","""chichester, west sussex, uk : john wiley & sons, ltd, [2016] ©2016""","""books""",9781118826188,"""nan""","""nan"""
a5397,"""data management technologies and applications 5th international conference, data 2016, colmar, france, july 24-26, 2016, revised selected papers""","""edited by chiara francalanci, markus helfert""","""cham : springer international publishing : imprint: springer, 2017.""","""books""",9783319629117,"""communications in computer and information science ; 737,""","""nan"""
a5398,"""cognitive and affective aspects in science education research selected papers from the esera 2015 conference""","""kaisa hahl, kalle juuti, jarkko lampiselkä, anna uitto, jari lavonen, editors""","""[netherlands] : springer, 2017.""","""books""",9783319586854,"""contributions from science education research ; v. 3,""","""nan"""
